description,fav_number,sidebar_color,tweet_count,name,gender
0.0,3,other,2,sadeyebrows,1
2.0,0,other,0,Luluhime,1
2.0,3,other,2,j_wimberley24,0
0.0,2,white,1,jhanebelle,1
0.0,0,blue,3,oldsilkroute,1
2.0,2,other,1,exoduslayer731,0
3.0,0,other,0,Krazy_Abby,1
0.0,0,blue,0,NotEmmaRobertsx,1
2.0,0,white,2,theeMsCarvalho,1
1.0,2,other,0,tenebrose,1
0.0,0,blue,0,_this_now,0
0.0,2,blue,2,beto_trapdaddy,0
3.0,2,blue,1,jakegyllenhaaal,1
2.0,2,other,2,PaoPaoDaily,1
2.0,0,other,1,moriahcoxen,1
3.0,2,other,1,JohnDWilmore,0
2.0,3,blue,3,RaeBeta,1
3.0,0,other,3,LifeCoachMary,1
3.0,2,white,2,resalediva,1
2.0,2,other,1,AdamBarker9,0
2.0,2,white,1,rachmclaughlin,1
3.0,1,white,2,andytouch,0
0.0,2,blue,0,shanaya_mendes,1
0.0,1,blue,1,Sydney_marie88,1
0.0,2,blue,1,jadaxej,1
1.0,2,other,1,maddieelkinss,1
1.0,3,blue,1,SP00KYSTEINFELD,1
3.0,2,blue,1,A1GJimmy117,0
2.0,1,white,3,eecGray,0
3.0,3,white,3,JonahGreen,0
3.0,2,other,0,MoonLight_6565,1
0.0,2,other,2,Haley_T_143,1
2.0,0,blue,2,fpagejr,0
3.0,0,blue,0,GossamerFatale,1
3.0,1,white,2,379_Deanne,1
2.0,1,other,3,cherry_LA,1
3.0,0,blue,0,717Zach,0
0.0,0,other,1,reneesooz,1
1.0,3,white,2,catalienhilds,1
1.0,0,blue,0,jlclarke83,1
3.0,2,blue,2,Almighty_Migos,0
2.0,1,other,0,akunce05,1
0.0,2,white,2,TheyLoveIcey,1
1.0,2,white,1,rosieleach20,1
0.0,2,other,0,vanessagquinn,1
0.0,2,blue,1,MackenziexMarie,1
0.0,1,other,0,kylebumg,0
1.0,1,blue,1,_amourrosado,1
3.0,1,other,0,ShockRizal,0
3.0,0,other,0,c_wick3467,1
2.0,0,other,0,mindytho,1
2.0,2,other,2,iDABGFX,0
0.0,0,other,0,spker_75,0
3.0,1,other,3,iguana012,0
2.0,1,blue,0,cvx9_,0
3.0,2,other,1,FrancesLumsden,0
1.0,0,other,1,BroganBalaam,1
1.0,3,other,3,Baileyy_Q,1
0.0,0,blue,0,jithp,0
0.0,0,white,0,Alexander_Simai,0
1.0,1,other,0,11Ashcroft,0
2.0,1,blue,0,DiddydotDytor,1
3.0,3,white,2,martykins_,1
0.0,2,other,1,DUCKYMOMO81498,1
0.0,0,blue,0,nilt_iz_ill,0
0.0,3,white,2,tyrabankrupt,1
1.0,1,white,3,RoseGoldNairad,0
2.0,0,other,0,NellieDeuce,0
3.0,3,other,2,RaquelPines,1
0.0,1,blue,1,A_Diego_tinez,0
1.0,2,other,1,adiosmichael,0
0.0,3,blue,1,_Kelllllls,1
0.0,0,blue,0,ElegantBeachAsh,1
3.0,2,white,3,alice_Katy_CC,1
3.0,0,blue,2,GerstonB,0
3.0,2,other,3,raihanaaaa,1
0.0,0,blue,3,khaienne,1
3.0,2,other,2,dougmcarthur,0
1.0,3,blue,1,ChrisValdez_17,0
1.0,2,white,1,_EllaJune_,1
3.0,2,other,3,icednarrycino,0
2.0,1,other,3,BbellTheSensei,0
3.0,2,blue,2,GE0TEEN,1
1.0,3,other,2,AsAMatterOfLaw,1
1.0,3,blue,3,CuratorOfSands,1
2.0,1,white,0,SelenaIsMyIdol5,1
3.0,2,blue,2,M_Lynch_,0
2.0,3,blue,2,marktheshark32,0
2.0,2,other,3,mig13,0
1.0,3,other,3,xxkxnjessa,1
0.0,0,blue,0,JCL782,0
2.0,0,blue,1,MarioDinardo9,0
3.0,2,other,3,sweirz,0
3.0,0,blue,3,lolalissaa,1
0.0,2,blue,1,katelyn_florea,1
3.0,3,white,3,reiley,1
1.0,0,white,2,BeverlyHilllls,1
1.0,0,blue,0,0hDeedIndeed,0
3.0,1,other,3,ParanoidLovatic,1
2.0,2,other,2,johnnyfitba,0
3.0,1,other,1,fakelandage,1
3.0,1,white,2,__4everKidrauhl,1
1.0,1,blue,1,ericlinuskaplan,0
3.0,3,other,3,NorXm,1
0.0,2,blue,1,Mendes_Mahone,0
0.0,0,blue,1,CoburnDirk,0
0.0,3,blue,2,zoesheaven,1
3.0,2,blue,1,garth_shanon,0
2.0,1,blue,1,joe_hellerstein,0
0.0,2,blue,1,herbie_,0
1.0,2,white,0,LordFarquaadd,1
1.0,2,white,2,theodoretrilla_,0
0.0,0,blue,0,rbbhandari,0
1.0,2,white,2,eazayyy_,0
0.0,3,other,2,therebelden,0
3.0,0,other,0,kingcaIe,0
1.0,1,blue,1,SugarLipStains,0
1.0,0,other,2,shxvs_,0
0.0,1,other,0,Divine_Ruler,0
0.0,2,white,3,MILLEonaire_,1
1.0,0,blue,0,Meka_Broke_NEVA,1
0.0,0,other,0,Emily__Hogg,1
1.0,2,blue,1,ClaireEPizzo,1
2.0,2,other,3,DEEDANNEL,0
3.0,3,blue,2,debznfoz,1
0.0,3,other,2,jaylenNchicaway,1
1.0,1,other,3,_iStan4Rihanna,1
3.0,3,other,3,samantha_foxy,1
2.0,0,white,2,jaimin26783,0
1.0,3,other,3,pinkfloydboy,0
0.0,3,other,2,scherveny75,1
3.0,0,blue,1,PROPEARCE96,0
1.0,1,white,2,kmihdz04,1
2.0,2,blue,0,Chelsmouse00,1
0.0,2,other,1,AlsPaice,1
0.0,0,blue,3,TheMunSession,0
1.0,2,other,3,prfctlukey,0
3.0,1,white,1,kenneykijiji,0
1.0,2,white,2,C_Pointer21,1
3.0,3,other,2,mikethecraigy,0
3.0,3,blue,3,baronmad79,0
2.0,3,white,2,VICTORIS_16,1
1.0,3,other,1,R5ersareRossome,1
0.0,3,other,3,zoebug03,1
1.0,3,other,3,LupisSicarius,0
2.0,3,blue,2,SteveSandmeyer,0
1.0,3,other,2,TOXICLYHALE,0
0.0,1,blue,0,tayleranneeee,1
1.0,2,blue,2,ELIZATAL0R,1
0.0,1,white,1,CharlesHanratty,0
1.0,2,other,3,MzMallyMal,1
1.0,2,other,2,Amyy_Perkinss,1
2.0,3,other,2,Elisabeth_j19,1
2.0,0,blue,1,tonykiz01,0
3.0,3,other,3,COol_1ne,0
0.0,1,other,0,WhiteDemons_101,0
2.0,3,blue,2,marktheshark32,0
1.0,0,blue,0,Malichena_,1
2.0,2,blue,0,conner_w_brown,0
3.0,2,blue,1,onikaisperfect,1
1.0,2,other,1,108AmyJ,1
3.0,0,other,3,kseenaa,1
1.0,0,blue,0,michirondelle,1
3.0,0,white,0,wetrain_Danny,0
2.0,1,blue,0,neild_410,0
3.0,0,blue,2,DianaTsang1,1
3.0,1,blue,0,CalzonaStrong_,1
3.0,1,other,1,TheRealist_86,0
0.0,0,white,0,marianne_r16,1
0.0,0,blue,0,samdsherman,0
3.0,0,blue,0,Johnjunior85,0
2.0,3,other,2,chino24__,0
3.0,0,other,0,_LadyRhea_,1
1.0,0,other,1,CryptoFranklin,0
1.0,3,other,2,shey_luh,1
2.0,0,blue,0,ChelsMarieL007,1
1.0,0,blue,0,CaptGuilli,0
1.0,3,other,1,CLAY_dough13,1
1.0,2,blue,2,owraff,0
2.0,3,white,3,savorwords,1
1.0,0,blue,0,Wenona8790,1
3.0,0,blue,1,PLyons09,0
0.0,3,other,2,chlovanbart5,1
3.0,2,blue,1,burritoguido,0
0.0,2,blue,1,Annaswift20,0
0.0,2,other,1,renzooo_07,0
1.0,2,other,1,chamlett_89,0
1.0,3,blue,2,_BlowFlex,0
3.0,2,white,3,SuicideBiscuits,1
2.0,1,other,1,__gimichelle,1
2.0,2,other,1,farahmandyan2,0
2.0,2,white,2,KicksAndCurls,0
3.0,2,blue,0,nate_trifiro,0
1.0,1,white,2,MichelleEyebrow,1
3.0,1,blue,3,vrizov,1
3.0,0,blue,3,EtonOldBoys,0
1.0,1,other,1,lizziebethlives,1
3.0,1,other,2,HappyHotelier,0
3.0,2,blue,1,TommoTillTheEnd,1
2.0,1,other,2,iDOitForYou_Jaz,1
0.0,0,other,0,bethrussell_00,1
3.0,1,white,2,SFBTchris,0
2.0,0,other,1,ShaunGamboa,0
1.0,2,other,2,giubler,1
2.0,3,other,2,zoellassparkle,1
0.0,1,other,1,LouLeeson,1
1.0,3,other,3,arredondo_matt,0
0.0,1,white,3,BoyThatsNy,1
1.0,1,white,3,Say_Lil_Zack,0
2.0,1,other,1,_branden_,0
0.0,0,blue,3,OneRichNigga,0
2.0,1,blue,1,LokiLaufeyson97,0
0.0,1,blue,0,DagirlNathalie,1
2.0,1,blue,0,SendyFdoe,1
0.0,0,blue,2,DanteNevante,0
2.0,3,blue,2,47_Mikey,0
3.0,2,white,3,BlackNerdJade,1
0.0,0,blue,2,createdrumbeats,0
1.0,0,blue,0,Trillyoungkat,1
0.0,3,other,2,BrookePoe5,1
1.0,0,other,1,kimnewso,1
3.0,1,white,0,MuaMeredith,1
2.0,1,white,2,PaolaCepalee,1
0.0,1,other,1,JayemBruhh,0
1.0,0,other,0,danielaatzim,1
0.0,0,blue,0,SiSun13,1
2.0,3,blue,3,annispice,1
2.0,2,other,1,elly69belieber,1
0.0,2,white,2,stefaniemmariee,1
1.0,2,blue,3,volcanocatfish,1
1.0,2,white,3,YoungBenji_,1
3.0,2,other,2,HenrikVegetable,0
2.0,1,other,1,LifeMahmoud,0
2.0,2,blue,1,sharciia,1
0.0,1,blue,0,Meyers8S,1
1.0,3,blue,1,TASTECTH,0
2.0,2,other,2,devienm_,0
2.0,1,other,0,Super_MegaS,1
3.0,0,blue,0,Danielc67718433,0
3.0,0,blue,3,Misology,0
1.0,3,white,3,chrisjlatimer,0
3.0,3,blue,2,FergusFSU,0
1.0,2,other,1,CHELSEA8_6Regan,1
2.0,2,blue,1,kevdawg14,0
1.0,1,blue,0,LoganKopp629,0
2.0,2,blue,2,allisonn_murphy,1
1.0,1,blue,0,blasik7,1
2.0,2,white,2,LionessfromtheC,1
3.0,1,white,3,Khatholitics,0
2.0,1,blue,0,Marieno33472165,1
2.0,1,other,0,MarySeif,1
2.0,0,other,0,SanamMMalik,1
2.0,2,white,2,wendycockcroft,1
3.0,3,white,3,UtdRantcast,0
1.0,2,white,2,almaperez278,1
1.0,2,blue,1,jakebarker33,0
1.0,3,blue,2,_WintryLucas,0
3.0,0,other,2,McHarryboyy,0
0.0,0,blue,1,HolyKendraLust,1
3.0,1,other,0,MerMcErickson,1
2.0,1,other,2,dadddychrissy,1
3.0,3,blue,3,JlH0NEY,1
0.0,3,other,2,jakekerester,0
3.0,2,blue,1,offthedeeepend,1
2.0,3,other,1,TRPGer,0
1.0,0,other,1,Liebebelieber,0
3.0,3,other,2,mshannabrooks,1
0.0,0,blue,2,muhammadtaufa,1
0.0,3,blue,0,anaaa_davisss,1
2.0,0,other,2,Dan_YoSon,0
2.0,3,blue,1,antianti1978,0
2.0,3,white,2,kamalakhan_,0
1.0,0,other,1,Rash_abdulla,0
0.0,0,blue,0,JarvisTheBlue,0
3.0,2,other,0,oogaboogacavemn,0
1.0,1,white,1,rpasillas,0
1.0,1,blue,2,SpicedIcePirate,0
1.0,2,blue,3,cinnamonspicee_,1
3.0,1,white,0,MarkFairley,0
0.0,0,blue,1,Shy_Kwame,0
1.0,1,blue,2,iKayyBella,1
0.0,3,other,2,vict0ria_af,1
1.0,3,white,3,nialIagher,0
1.0,1,blue,0,The_Santman,0
1.0,3,other,2,selectivity,0
2.0,3,other,2,sirenitecosplay,1
3.0,2,white,3,iswets,0
0.0,2,blue,0,alexinfernukua,0
3.0,2,other,3,AWBrawler,0
2.0,1,blue,0,lilachB123,0
3.0,0,white,1,LomJeh,1
1.0,2,blue,2,JoaoLeite22,0
2.0,3,blue,2,JulesLusher,1
3.0,3,other,3,BeingPakistani,0
0.0,1,blue,0,jackcuningham,0
2.0,0,white,0,Shailesh1209,0
3.0,1,blue,0,ReneeRadke83,1
0.0,1,blue,0,Kassidiae_Webb,1
1.0,1,blue,0,mela_phi,1
1.0,2,blue,1,Dane_Winkelmann,0
0.0,0,blue,0,Amy_baird18,1
1.0,2,white,3,GOLD_YYY,1
1.0,3,other,3,AyBbyJay,1
3.0,1,blue,1,_Akame_Kurome_,0
1.0,2,other,1,SavanBanan69,1
0.0,2,white,3,brianabanannaa,1
2.0,2,white,2,sweetsuga_,1
3.0,3,blue,2,chef_grhunt,0
2.0,2,other,1,Rupertwhisky,0
0.0,2,blue,1,chelsgonzalez_,1
1.0,1,other,0,KAT61687,1
3.0,3,other,2,HPGabri,1
0.0,2,blue,1,badshahjan050,0
1.0,1,other,0,symphonies_,1
3.0,3,other,3,jkittkat,1
3.0,0,blue,1,danevans87,0
3.0,3,white,1,mikehanf,0
3.0,2,other,2,lwt_bae,1
2.0,2,other,2,easy_e93,0
0.0,0,blue,2,SAx_65,0
0.0,0,blue,0,EasyEarle51,0
1.0,0,white,1,justinslave,1
3.0,2,white,3,ByAllenEtzler,0
3.0,1,other,0,JimMayes,0
0.0,1,blue,2,KingJoshhh,0
0.0,3,blue,0,alexschmidty11,0
2.0,2,other,2,SMcCrae_,0
2.0,2,white,3,OMARQASEM,0
0.0,3,other,1,isntbrady,0
0.0,0,other,3,backyardconserv,1
0.0,0,blue,2,yourssssss,0
0.0,1,blue,0,MattyPar23,1
3.0,3,blue,3,JonsCrazyTweets,0
2.0,3,white,2,UpdateJenner,1
1.0,0,white,1,c4ssbutt,1
3.0,1,other,2,Photogoofer,0
2.0,0,blue,0,boma8702,0
2.0,2,other,0,Rotnac,0
1.0,3,blue,3,lyssssag,1
1.0,2,other,1,chescwalsh,1
2.0,1,other,0,jackypang_,0
1.0,3,blue,1,carocracked,1
3.0,1,other,3,xox_JoBros_xox,0
0.0,0,blue,0,rhntwr3,0
3.0,2,other,1,amysteron,0
1.0,2,blue,2,_JunesFinest1,1
3.0,0,other,0,jessie_elton,1
0.0,2,white,3,JulianaRdz,1
1.0,1,other,2,grunthumb,1
2.0,1,blue,0,andyfitzpaddy,0
1.0,3,blue,2,lindamo12895437,1
2.0,3,blue,0,molly_deyes_xx,1
2.0,3,other,3,BreezyBellaB,1
2.0,1,blue,2,benswasey,0
0.0,2,white,2,ajxjones,1
2.0,1,other,2,VillainNickDark,0
0.0,0,blue,0,momo_1661,0
3.0,1,white,3,ColumbusGaBoi1,0
3.0,2,white,3,afrosypaella,1
3.0,1,other,3,JorDanyS147,0
3.0,2,other,1,kctopoftheworld,0
3.0,2,other,2,corduroy,0
2.0,1,white,2,partofyourw0rld,1
3.0,0,blue,0,JohnMcFandom,0
0.0,3,other,3,ChristopherPhe6,0
1.0,3,white,3,griffgawd,0
3.0,0,other,0,passoj_,0
1.0,3,white,3,titanic_girl,1
0.0,0,blue,0,LoveeeBnai,1
1.0,3,other,3,bnjesseIacey,1
1.0,2,other,3,RecognizeLK_,0
0.0,3,other,1,amylove919,1
1.0,1,blue,2,firstlady10000,1
0.0,0,blue,0,swanweezel,0
2.0,1,other,0,C3ASARE,0
0.0,0,blue,0,lodretti,0
1.0,1,blue,1,JimmyRowe1994,0
3.0,2,white,2,deeninetysix,0
1.0,2,blue,0,G_Dicristofano,1
2.0,2,blue,1,Aewallace8,1
1.0,3,white,3,wannabehxc,1
2.0,2,other,2,_Peter_1980,0
2.0,2,other,2,ih8yh,0
0.0,0,blue,0,paulellis1343,0
3.0,1,white,1,MiaFleur_home,1
1.0,3,blue,2,dwhravens,0
2.0,2,other,0,raghibcarlos,1
0.0,0,other,0,lulyvilche,1
1.0,3,other,2,howulls,0
0.0,3,white,3,_papiluke,0
2.0,3,other,2,Space_Boy_Ben,0
2.0,2,other,3,melferburque,0
1.0,0,other,0,_SomethinHot,1
0.0,3,other,2,BrnaRiggins,1
3.0,2,other,2,ianbagg,0
2.0,3,blue,3,MzChas2Badd,1
2.0,0,blue,0,conordonaghey05,0
3.0,2,white,1,RickJAlexander,0
0.0,0,other,0,VegMilitaryWife,1
2.0,3,other,2,JoAnnReinhold,1
3.0,0,other,2,McHarryboyy,0
0.0,0,blue,0,2675a24c0441400,0
3.0,3,other,3,Matt_Ros,0
3.0,3,other,1,JadeAtzert,1
3.0,0,blue,1,readingRachel25,0
2.0,1,other,0,RamoWolf96,0
0.0,0,blue,0,DUKEYEAH,0
0.0,0,blue,3,FKittlerbot,0
1.0,3,other,2,sebftdauzat,1
1.0,3,other,3,diakadijah,1
2.0,1,other,0,stefaracena,0
0.0,0,blue,0,itzmichka,1
2.0,2,blue,2,Toocool_riah,1
3.0,2,other,1,DaniSabbath,0
3.0,1,other,2,pittso,0
0.0,3,other,2,ILICT,1
2.0,2,blue,2,ChrisRifer,0
1.0,1,blue,1,iconicrosewz,0
3.0,0,blue,0,glenweyl,0
2.0,3,white,3,madisonIynn,1
2.0,2,blue,3,treasuremommy,1
0.0,2,other,2,tamarabm07,1
3.0,3,blue,1,LifesNiceDrinks,0
2.0,2,white,3,mrwayneg,0
0.0,0,white,0,_honeyblood,1
2.0,2,white,2,keeleelouise_x,1
3.0,1,other,3,faithclubdotnet,0
0.0,1,white,3,_KweenK_,1
3.0,2,blue,1,Mlj845,1
1.0,3,blue,2,brendenziomek,0
0.0,3,other,3,itsmesavy,1
2.0,2,blue,2,autobot80,0
3.0,3,white,3,Kieran_Pepper98,0
0.0,2,white,1,sarahann_03,1
2.0,3,other,3,AdrianPetz,0
1.0,1,other,0,MuhammadAfzal01,0
3.0,1,white,3,DougLesmerises,0
1.0,3,white,3,shiratorizawas,1
2.0,2,other,2,NatePfromGV,0
1.0,3,white,3,flozey,1
0.0,0,blue,0,bea_adler,1
2.0,3,white,2,will_sparling,0
0.0,1,white,3,GirlThatsRickey,0
0.0,2,white,1,BitchCupkake,1
2.0,2,other,2,Kelsey_Nolan_,1
2.0,2,other,0,iflyatnight,1
1.0,0,blue,0,Hamfosi44,0
0.0,3,other,0,Zauberschloss,1
2.0,1,other,2,Jmenu1,1
2.0,1,white,0,sam_towne,0
2.0,2,white,2,LucasJamesClark,0
0.0,1,white,3,drugsofstyles_,1
2.0,1,blue,0,EllulKayley,0
2.0,1,other,0,Drew_H_Shaw,1
2.0,1,other,0,purpleidea,0
3.0,3,white,2,irenemica,1
3.0,0,other,0,KimiMarinYoga,1
3.0,3,other,2,MangaEcstasy,0
0.0,1,blue,0,KellyZwetzig,1
0.0,1,blue,0,ice_styl3ee,0
3.0,3,blue,2,Ryan_Davis17,0
1.0,1,other,1,martokita1,1
3.0,1,other,1,TheKiaraAna,1
2.0,2,white,3,TheGuyInTheAvi,0
2.0,2,blue,1,ninarosenwald,1
0.0,2,other,3,Teronshae,1
0.0,0,blue,0,roseaAdz,1
0.0,0,blue,3,sulthinar,0
0.0,3,blue,3,cokeoffclit,1
2.0,1,blue,1,jamesamurray,0
1.0,3,blue,1,jessicabills20,0
0.0,1,other,2,The_Dapper_1,0
2.0,2,white,3,drwsftbeer,1
1.0,2,white,3,djbrucki,0
0.0,1,blue,1,mannaaaaas,0
1.0,1,white,3,YUNGCAL_HS,0
1.0,0,white,1,Chota_Qureshi,0
3.0,1,other,0,nharry4,1
1.0,3,other,3,kyledriver,0
3.0,1,blue,0,Tronnor45ever,0
3.0,2,other,3,phillybosslady,1
0.0,0,blue,1,Naarad2,1
3.0,2,other,1,bellaboobos11,1
3.0,2,white,1,Peaky76,0
0.0,2,blue,0,alyssarosettaa,1
3.0,2,other,1,johlag,0
1.0,0,blue,2,tracksuperfan,0
2.0,3,white,3,TehyaCheyenne,1
2.0,2,other,1,SLMckenzieee,1
0.0,1,white,2,BGBapril,1
2.0,0,other,0,SaaraCpst,1
0.0,0,blue,0,LaurenSmithson4,1
1.0,1,other,1,Beboo_18,1
3.0,2,white,3,Salmat_O,1
1.0,0,white,1,stryker73,0
2.0,2,blue,1,Bethhwongggg,1
3.0,2,blue,2,MPCLoK,0
3.0,2,white,1,tashaste,1
0.0,1,blue,2,life_withtae,1
1.0,1,other,1,pooCci,1
0.0,0,blue,3,MARYLOUWhitlock,1
3.0,0,blue,2,zandzee,1
3.0,1,white,1,GabbyMarchand,1
0.0,2,white,2,xmariiamm,1
2.0,0,blue,1,siderisxxxspicy,1
3.0,1,blue,3,Its_Kita_Duhhh,1
1.0,3,blue,1,FionaHopeAitken,1
3.0,0,white,3,bobinvienne,0
0.0,3,other,1,lexblaise,0
3.0,2,other,2,brianstokes92,0
1.0,2,other,3,Kim_Baakop3,1
1.0,3,white,2,mcslayhey,1
2.0,1,white,2,SantiZalazar19,0
3.0,2,other,2,eoin_jennings,0
3.0,3,other,2,troyardtxt,1
1.0,3,white,2,Alice5Sauce,1
0.0,0,blue,0,noncyntz,0
0.0,1,other,0,PoloPadge,0
3.0,0,white,3,gemstars,1
0.0,0,blue,0,Alecucchi_,1
0.0,0,blue,0,MissStyleable,1
3.0,1,other,1,tomangell,0
1.0,1,white,0,Coltonjones14,0
3.0,1,other,3,ParanoidLovatic,1
0.0,1,white,2,DustinWardd,0
1.0,1,blue,0,LOWKEYTHAGOD,0
2.0,3,blue,2,CUMHEMMlNGS,0
3.0,1,other,1,PertinaxHellcat,1
1.0,1,other,1,LexNeugz,1
0.0,0,other,0,LLeoTheLion,1
2.0,2,other,2,assholemomsenfy,0
2.0,0,blue,0,jking962002,0
2.0,2,other,2,garretw5,0
3.0,3,blue,1,StefiIlie,1
0.0,3,other,2,canfieldjill_,1
2.0,2,other,1,Slyfiv,1
1.0,3,other,2,Kylebadboyy,0
3.0,0,other,1,Rejuvinateshop,1
2.0,0,blue,1,janehissey,1
2.0,3,other,1,LynnMcArthur7,1
0.0,0,blue,1,jacksturgessko,0
3.0,2,white,1,Roadidendren,1
3.0,2,white,2,DevinMitchell,0
1.0,3,other,3,Taylor_Leahh,1
0.0,1,other,1,ie_crazy,1
3.0,2,other,2,Hoochador,0
0.0,1,blue,0,kattelizabethhh,1
3.0,1,other,0,thia_sagh,1
3.0,3,other,1,AndreaBerthot,1
2.0,0,blue,0,dexters1989,0
1.0,3,white,2,JessiSee,1
0.0,3,blue,2,LauraDaveyx,1
0.0,1,blue,0,raeepaz,1
3.0,3,white,1,Mai88tan,1
3.0,3,blue,3,81TakTsukada18,0
3.0,1,other,1,ljr_x,1
1.0,0,other,1,LinusRII,0
2.0,2,other,1,MaeveBaker,1
0.0,0,blue,3,ruthHotReviewTV,1
2.0,2,blue,1,BrandonCyrus4,0
0.0,0,white,3,alexablackchan,1
0.0,3,white,3,__kiraalovee,1
1.0,1,other,0,michellerhicks,1
1.0,1,other,0,a_victoria2,1
2.0,2,white,1,pvalente,0
3.0,1,other,1,jodiewen,1
3.0,3,white,2,jay_christley,0
1.0,3,other,0,ShannonCEFH,1
1.0,0,other,2,ibVillain,0
2.0,3,white,3,TheCircus__,1
3.0,3,white,0,ShakCohenMusic,0
3.0,3,white,2,KatieWiederman,1
3.0,0,blue,0,TrudieBetts,1
2.0,3,blue,1,kimmysue_12,1
3.0,2,blue,0,leeholm92680690,0
3.0,3,other,2,Reject5SOSxx,0
0.0,2,blue,2,vechronicaa,1
3.0,1,white,1,heyitsbrandyyy,0
1.0,3,other,2,brandonpark96,0
2.0,1,white,2,littlelureb,1
3.0,0,blue,3,clarasbrotherDW,0
0.0,3,blue,2,chikabess1,1
2.0,1,blue,0,LadyFeline1,1
2.0,3,white,1,JackLexOhh,0
2.0,1,other,3,MoreThanWerds,0
1.0,3,other,2,CHAMPANGEPAPl,1
1.0,2,other,2,sethreineke,0
0.0,2,other,2,__Noeliaa,1
3.0,1,white,1,lindascannell,1
1.0,1,blue,1,CurvceousCharm,0
3.0,0,other,0,naaradanusha,1
2.0,3,other,3,kier_kee,1
0.0,1,other,1,atij0hn,0
1.0,0,blue,0,GosMain1,0
3.0,2,other,1,94TAMMIE69MCFAR,1
3.0,0,blue,0,annaandreamm,1
2.0,1,other,3,DrewMTips,0
0.0,1,blue,0,Rw81White,0
2.0,2,blue,1,ChadChadsurfing,0
0.0,0,blue,0,ahmedch332,0
1.0,2,other,2,RichHomieeAnaa,1
2.0,0,other,0,EmmaMoonlight,1
3.0,3,other,2,ShadFloss,0
2.0,2,blue,3,LexingtonDrive_,1
0.0,1,blue,1,GorJuss_is_Muah,1
1.0,1,other,1,skyehopkinsx,1
1.0,0,blue,0,kinkyspaceships,1
2.0,0,other,2,RJGoods,0
0.0,0,blue,0,Alex_Timmins101,0
0.0,0,blue,0,Kaveman009,0
0.0,2,blue,0,NoahTomlison,0
1.0,3,other,3,bieberdancex,0
2.0,1,white,2,MadameClinton,1
1.0,1,other,0,AntoniaLG1,1
0.0,3,blue,3,Meridalizbeth30,1
3.0,3,other,3,PlanetDr,1
3.0,1,other,1,DeiUmbraProject,0
1.0,3,other,2,RAGINGOAKLEY,0
3.0,3,other,2,loribegins,1
3.0,0,other,2,JustEveryLittle,1
1.0,0,blue,1,54MARIONDelaney,1
0.0,1,blue,2,Adam_Skolnick,0
1.0,3,white,3,dyedguitars,0
0.0,0,blue,1,MsMoney_26,1
0.0,1,other,3,Are0h,0
1.0,3,white,3,ddaddarios,1
0.0,1,other,0,IvanaStojkovi15,1
2.0,0,other,1,elywixxx,1
2.0,0,white,1,nickmellor35,0
1.0,1,blue,1,emilayy1,1
2.0,3,other,2,ThunkinOutloud,1
1.0,3,white,3,94heskind,0
1.0,1,blue,1,DarkskinCrisp,0
0.0,2,blue,1,bugkiller7803,0
2.0,1,blue,0,PissingOnKarma,0
2.0,0,other,0,NehaAnum,1
0.0,0,other,0,BreeOlco,0
3.0,2,blue,3,humblecute,0
1.0,1,other,2,Twitch_Life,0
2.0,0,blue,0,BJackson_97,0
2.0,1,blue,1,damnitdeuce,0
2.0,0,blue,2,akubicki,0
3.0,2,white,3,squoctobird,1
3.0,3,other,2,1chae,1
3.0,0,blue,0,lucyjanebrown47,1
2.0,3,blue,2,josephdcassidy,0
1.0,1,white,2,LukeThomas89,0
2.0,2,white,1,Bradfordcentral,0
2.0,3,other,2,princesspleats,1
1.0,2,other,2,CarolineBace,1
3.0,3,white,3,TuLupus,1
3.0,1,white,1,Igor2tall,0
2.0,0,other,1,promisingagent,1
3.0,2,white,2,PizzaEUW,0
0.0,3,white,2,ynelson_31,1
1.0,0,blue,0,TebogoRTM,0
3.0,3,white,3,smariv_,1
2.0,3,other,0,savarnakrkovska,1
1.0,1,blue,2,bwreedbgr,0
0.0,3,blue,3,4cSamanthaMumba,1
0.0,2,other,1,whippedcreamer,0
3.0,1,white,1,ColtCabanaBOOM,0
3.0,1,blue,1,TheBowTieSpeaks,0
0.0,2,white,3,Unrestricted_lx,1
0.0,1,blue,1,SexualGuro,1
1.0,3,blue,2,malumlive,1
0.0,1,blue,0,1D__Sheila,1
3.0,3,blue,1,mac92599,0
1.0,3,white,2,Raygun_Regan,1
3.0,2,other,2,Green_MaskHero,0
3.0,2,other,1,ColdRansom,0
0.0,3,blue,2,Wirth66Wirth,1
3.0,3,other,2,YasminHartley74,0
1.0,0,blue,0,ShadowAshley,1
3.0,1,other,0,ToddGJoseph,0
3.0,1,blue,2,PeterBingle,0
3.0,1,blue,0,GAEMS_Dean,0
0.0,2,white,1,_shai_b,1
3.0,3,white,2,GeorgieThunder,0
3.0,3,other,2,FromTheWastes,0
3.0,1,other,3,19ALAN57,0
3.0,2,other,1,JMReflex,1
1.0,3,blue,1,5sosfam4life_,1
1.0,1,blue,0,HannahLutman,1
0.0,1,blue,1,eddycervantes_,0
1.0,3,blue,3,lordeszarry,1
3.0,1,other,0,DrShamieDas,0
3.0,3,other,1,CanadaLovesLB,0
2.0,2,blue,0,___LYLA1825,1
3.0,1,other,3,BitchCallMeStar,0
1.0,2,other,1,dreamingdeyess,1
1.0,3,other,2,bigronni3,0
