description,fav_number,sidebar_color,tweet_count,name,gender
0.0,1,blue,1,beto_trapdaddy,0
1.0,1,blue,0,jakegyllenhaaal,1
1.0,1,0,1,PaoPaoDaily,1
1.0,0,0,0,moriahcoxen,1
1.0,1,0,0,JohnDWilmore,0
1.0,1,blue,1,RaeBeta,1
1.0,0,0,1,LifeCoachMary,1
1.0,1,other,1,resalediva,1
1.0,1,other,0,AdamBarker9,0
1.0,1,other,0,rachmclaughlin,1
1.0,0,other,1,andytouch,0
0.0,1,blue,0,shanaya_mendes,1
0.0,0,blue,0,Sydney_marie88,1
0.0,1,blue,0,jadaxej,1
0.0,1,0,0,maddieelkinss,1
0.0,1,blue,0,SP00KYSTEINFELD,1
1.0,1,blue,0,A1GJimmy117,0
1.0,0,other,1,eecGray,0
1.0,1,other,1,JonahGreen,0
1.0,1,0,0,MoonLight_6565,1
0.0,1,0,1,Haley_T_143,1
1.0,0,blue,1,fpagejr,0
1.0,0,blue,0,GossamerFatale,1
1.0,0,other,1,379_Deanne,1
1.0,0,0,1,cherry_LA,1
1.0,0,blue,0,717Zach,0
0.0,0,other,0,reneesooz,1
0.0,1,other,1,catalienhilds,1
0.0,0,blue,0,jlclarke83,1
1.0,1,blue,1,Almighty_Migos,0
1.0,0,0,0,akunce05,1
0.0,1,other,1,TheyLoveIcey,1
0.0,1,other,0,rosieleach20,1
0.0,1,0,0,vanessagquinn,1
0.0,1,blue,0,MackenziexMarie,1
0.0,0,0,0,kylebumg,0
0.0,0,blue,0,_amourrosado,1
1.0,0,0,0,ShockRizal,0
1.0,0,0,0,c_wick3467,1
1.0,0,other,0,mindytho,1
1.0,1,0,1,iDABGFX,0
0.0,0,0,0,spker_75,0
1.0,0,0,1,iguana012,0
1.0,0,blue,0,cvx9_,0
1.0,1,0,0,FrancesLumsden,0
0.0,0,other,0,BroganBalaam,1
0.0,1,0,1,Baileyy_Q,1
0.0,0,blue,0,jithp,0
0.0,0,other,0,Alexander_Simai,0
0.0,0,0,0,11Ashcroft,0
1.0,0,blue,0,DiddydotDytor,1
1.0,1,other,1,martykins_,1
0.0,1,other,0,DUCKYMOMO81498,1
0.0,0,blue,0,nilt_iz_ill,0
0.0,1,other,1,tyrabankrupt,1
0.0,0,other,1,RoseGoldNairad,0
1.0,0,0,0,NellieDeuce,0
1.0,1,0,1,RaquelPines,1
0.0,0,blue,0,A_Diego_tinez,0
0.0,1,0,0,adiosmichael,0
0.0,1,blue,0,_Kelllllls,1
0.0,0,blue,0,ElegantBeachAsh,1
1.0,1,other,1,alice_Katy_CC,1
1.0,0,blue,1,GerstonB,0
1.0,1,0,1,raihanaaaa,1
0.0,0,blue,1,khaienne,1
1.0,1,other,1,dougmcarthur,0
0.0,1,blue,0,ChrisValdez_17,0
0.0,1,other,0,_EllaJune_,1
1.0,1,0,1,icednarrycino,0
1.0,0,other,1,BbellTheSensei,0
1.0,1,blue,1,GE0TEEN,1
0.0,1,other,1,AsAMatterOfLaw,1
0.0,1,blue,1,CuratorOfSands,1
1.0,0,other,0,SelenaIsMyIdol5,1
1.0,1,blue,1,M_Lynch_,0
1.0,1,blue,1,marktheshark32,0
1.0,1,other,1,mig13,0
0.0,1,0,1,xxkxnjessa,1
0.0,0,blue,0,JCL782,0
1.0,0,blue,0,MarioDinardo9,0
1.0,1,0,1,sweirz,0
1.0,0,blue,1,lolalissaa,1
0.0,1,blue,0,katelyn_florea,1
1.0,1,other,1,reiley,1
0.0,0,other,1,BeverlyHilllls,1
0.0,0,blue,0,0hDeedIndeed,0
1.0,0,0,1,ParanoidLovatic,1
1.0,1,other,1,johnnyfitba,0
1.0,0,other,0,fakelandage,1
1.0,0,other,1,__4everKidrauhl,1
0.0,0,blue,0,ericlinuskaplan,0
1.0,1,other,1,NorXm,1
0.0,1,blue,0,Mendes_Mahone,0
0.0,0,blue,0,CoburnDirk,0
0.0,1,blue,1,zoesheaven,1
1.0,1,blue,0,garth_shanon,0
1.0,0,blue,0,joe_hellerstein,0
0.0,1,blue,0,herbie_,0
0.0,1,other,0,LordFarquaadd,1
0.0,1,other,1,theodoretrilla_,0
0.0,0,blue,0,rbbhandari,0
0.0,1,other,1,eazayyy_,0
0.0,1,other,1,therebelden,0
1.0,0,0,0,kingcaIe,0
0.0,0,blue,0,SugarLipStains,0
0.0,0,other,1,shxvs_,0
0.0,0,other,0,Divine_Ruler,0
0.0,1,other,1,MILLEonaire_,1
0.0,0,blue,0,Meka_Broke_NEVA,1
0.0,0,0,0,Emily__Hogg,1
0.0,1,blue,0,ClaireEPizzo,1
1.0,1,other,1,DEEDANNEL,0
1.0,1,blue,1,debznfoz,1
0.0,1,0,1,jaylenNchicaway,1
0.0,0,0,1,_iStan4Rihanna,1
1.0,1,other,1,samantha_foxy,1
1.0,0,other,1,jaimin26783,0
0.0,1,other,1,pinkfloydboy,0
0.0,1,0,1,scherveny75,1
1.0,0,blue,0,PROPEARCE96,0
0.0,0,other,1,kmihdz04,1
1.0,1,blue,0,Chelsmouse00,1
0.0,1,other,0,AlsPaice,1
0.0,0,blue,1,TheMunSession,0
0.0,1,0,1,prfctlukey,0
1.0,0,other,0,kenneykijiji,0
0.0,1,other,1,C_Pointer21,1
1.0,1,0,1,mikethecraigy,0
1.0,1,blue,1,baronmad79,0
1.0,1,other,1,VICTORIS_16,1
0.0,1,0,0,R5ersareRossome,1
0.0,1,0,1,zoebug03,1
0.0,1,0,1,LupisSicarius,0
1.0,1,blue,1,SteveSandmeyer,0
0.0,1,0,1,TOXICLYHALE,0
0.0,0,blue,0,tayleranneeee,1
0.0,1,blue,1,ELIZATAL0R,1
0.0,0,other,0,CharlesHanratty,0
0.0,1,0,1,MzMallyMal,1
0.0,1,other,1,Amyy_Perkinss,1
1.0,1,0,1,Elisabeth_j19,1
1.0,0,blue,0,tonykiz01,0
1.0,1,0,1,COol_1ne,0
0.0,0,0,0,WhiteDemons_101,0
1.0,1,blue,1,marktheshark32,0
0.0,0,blue,0,Malichena_,1
1.0,1,blue,0,conner_w_brown,0
1.0,1,blue,0,onikaisperfect,1
0.0,1,other,0,108AmyJ,1
1.0,0,other,1,kseenaa,1
0.0,0,blue,0,michirondelle,1
1.0,0,other,0,wetrain_Danny,0
1.0,0,blue,0,neild_410,0
1.0,0,blue,1,DianaTsang1,1
1.0,0,blue,0,CalzonaStrong_,1
1.0,0,other,0,TheRealist_86,0
0.0,0,other,0,marianne_r16,1
0.0,0,blue,0,samdsherman,0
1.0,0,blue,0,Johnjunior85,0
1.0,1,0,1,chino24__,0
1.0,0,other,0,_LadyRhea_,1
0.0,0,other,0,CryptoFranklin,0
0.0,1,0,1,shey_luh,1
1.0,0,blue,0,ChelsMarieL007,1
0.0,0,blue,0,CaptGuilli,0
0.0,1,other,0,CLAY_dough13,1
0.0,1,blue,1,owraff,0
1.0,1,other,1,savorwords,1
0.0,0,blue,0,Wenona8790,1
1.0,0,blue,0,PLyons09,0
0.0,1,other,1,chlovanbart5,1
1.0,1,blue,0,burritoguido,0
0.0,1,blue,0,Annaswift20,0
0.0,1,0,0,renzooo_07,0
0.0,1,other,0,chamlett_89,0
0.0,1,blue,1,_BlowFlex,0
1.0,1,other,1,SuicideBiscuits,1
1.0,0,0,0,__gimichelle,1
1.0,1,0,0,farahmandyan2,0
1.0,1,other,1,KicksAndCurls,0
1.0,1,blue,0,nate_trifiro,0
0.0,0,other,1,MichelleEyebrow,1
1.0,0,blue,1,vrizov,1
1.0,0,blue,1,EtonOldBoys,0
0.0,0,0,0,lizziebethlives,1
1.0,0,other,1,HappyHotelier,0
1.0,1,blue,0,TommoTillTheEnd,1
1.0,0,other,1,iDOitForYou_Jaz,1
0.0,0,other,0,bethrussell_00,1
1.0,0,other,1,SFBTchris,0
1.0,0,0,0,ShaunGamboa,0
0.0,1,0,1,giubler,1
1.0,1,0,1,zoellassparkle,1
0.0,0,0,0,LouLeeson,1
0.0,1,other,1,arredondo_matt,0
0.0,0,other,1,BoyThatsNy,1
0.0,0,other,1,Say_Lil_Zack,0
1.0,0,other,0,_branden_,0
0.0,0,blue,1,OneRichNigga,0
1.0,0,blue,0,LokiLaufeyson97,0
0.0,0,blue,0,DagirlNathalie,1
1.0,0,blue,0,SendyFdoe,1
0.0,0,blue,1,DanteNevante,0
1.0,1,blue,1,47_Mikey,0
1.0,1,other,1,BlackNerdJade,1
0.0,0,blue,1,createdrumbeats,0
0.0,0,blue,0,Trillyoungkat,1
0.0,1,other,1,BrookePoe5,1
0.0,0,other,0,kimnewso,1
1.0,0,other,0,MuaMeredith,1
1.0,0,other,1,PaolaCepalee,1
0.0,0,other,0,JayemBruhh,0
0.0,0,0,0,danielaatzim,1
0.0,0,blue,0,SiSun13,1
1.0,1,blue,1,annispice,1
1.0,1,0,0,elly69belieber,1
0.0,1,other,1,stefaniemmariee,1
0.0,1,blue,1,volcanocatfish,1
0.0,1,other,1,YoungBenji_,1
1.0,1,other,1,HenrikVegetable,0
1.0,0,other,0,LifeMahmoud,0
1.0,1,blue,0,sharciia,1
0.0,0,blue,0,Meyers8S,1
0.0,1,blue,0,TASTECTH,0
1.0,1,0,1,devienm_,0
1.0,0,0,0,Super_MegaS,1
1.0,0,blue,0,Danielc67718433,0
1.0,0,blue,1,Misology,0
0.0,1,other,1,chrisjlatimer,0
1.0,1,blue,1,FergusFSU,0
0.0,1,0,0,CHELSEA8_6Regan,1
1.0,1,blue,0,kevdawg14,0
0.0,0,blue,0,LoganKopp629,0
1.0,1,blue,1,allisonn_murphy,1
0.0,0,blue,0,blasik7,1
1.0,1,other,1,LionessfromtheC,1
1.0,0,other,1,Khatholitics,0
1.0,0,blue,0,Marieno33472165,1
1.0,0,0,0,MarySeif,1
1.0,0,0,0,SanamMMalik,1
1.0,1,other,1,wendycockcroft,1
1.0,1,other,1,UtdRantcast,0
0.0,1,other,1,almaperez278,1
0.0,1,blue,0,jakebarker33,0
0.0,1,blue,1,_WintryLucas,0
1.0,0,0,1,McHarryboyy,0
0.0,0,blue,0,HolyKendraLust,1
1.0,0,other,0,MerMcErickson,1
1.0,0,other,1,dadddychrissy,1
1.0,1,blue,1,JlH0NEY,1
0.0,1,other,1,jakekerester,0
1.0,1,blue,0,offthedeeepend,1
1.0,1,0,0,TRPGer,0
0.0,0,0,0,Liebebelieber,0
1.0,1,other,1,mshannabrooks,1
0.0,0,blue,1,muhammadtaufa,1
0.0,1,blue,0,anaaa_davisss,1
1.0,0,0,1,Dan_YoSon,0
1.0,1,blue,0,antianti1978,0
1.0,1,other,1,kamalakhan_,0
0.0,0,other,0,Rash_abdulla,0
0.0,0,blue,0,JarvisTheBlue,0
1.0,1,other,0,oogaboogacavemn,0
0.0,0,other,0,rpasillas,0
0.0,0,blue,1,SpicedIcePirate,0
0.0,1,blue,1,cinnamonspicee_,1
1.0,0,other,0,MarkFairley,0
0.0,0,blue,0,Shy_Kwame,0
0.0,0,blue,1,iKayyBella,1
0.0,1,0,1,vict0ria_af,1
0.0,1,other,1,nialIagher,0
0.0,0,blue,0,The_Santman,0
0.0,1,0,1,selectivity,0
1.0,1,0,1,sirenitecosplay,1
1.0,1,other,1,iswets,0
0.0,1,blue,0,alexinfernukua,0
1.0,1,0,1,AWBrawler,0
1.0,0,blue,0,lilachB123,0
1.0,0,other,0,LomJeh,1
0.0,1,blue,1,JoaoLeite22,0
1.0,1,blue,1,JulesLusher,1
1.0,1,0,1,BeingPakistani,0
0.0,0,blue,0,jackcuningham,0
1.0,0,other,0,Shailesh1209,0
1.0,0,blue,0,ReneeRadke83,1
0.0,0,blue,0,Kassidiae_Webb,1
0.0,0,blue,0,mela_phi,1
0.0,1,blue,0,Dane_Winkelmann,0
0.0,0,blue,0,Amy_baird18,1
0.0,1,other,1,GOLD_YYY,1
0.0,1,0,1,AyBbyJay,1
1.0,0,blue,0,_Akame_Kurome_,0
0.0,1,other,0,SavanBanan69,1
0.0,1,other,1,brianabanannaa,1
1.0,1,other,1,sweetsuga_,1
1.0,1,blue,1,chef_grhunt,0
1.0,1,other,0,Rupertwhisky,0
0.0,1,blue,0,chelsgonzalez_,1
0.0,0,other,0,KAT61687,1
1.0,1,0,1,HPGabri,1
0.0,1,blue,0,badshahjan050,0
0.0,0,0,0,symphonies_,1
1.0,1,0,1,jkittkat,1
1.0,0,blue,0,danevans87,0
1.0,1,other,0,mikehanf,0
1.0,1,0,1,lwt_bae,1
1.0,1,other,1,easy_e93,0
0.0,0,blue,1,SAx_65,0
0.0,0,blue,0,EasyEarle51,0
0.0,0,other,0,justinslave,1
1.0,1,other,1,ByAllenEtzler,0
1.0,0,other,0,JimMayes,0
0.0,0,blue,1,KingJoshhh,0
0.0,1,blue,0,alexschmidty11,0
1.0,1,0,1,SMcCrae_,0
1.0,1,other,1,OMARQASEM,0
0.0,1,0,0,isntbrady,0
0.0,0,other,1,backyardconserv,1
0.0,0,blue,1,yourssssss,0
0.0,0,blue,0,MattyPar23,1
1.0,1,blue,1,JonsCrazyTweets,0
1.0,1,other,1,UpdateJenner,1
0.0,0,other,0,c4ssbutt,1
1.0,0,other,1,Photogoofer,0
1.0,0,blue,0,boma8702,0
1.0,1,0,0,Rotnac,0
0.0,1,blue,1,lyssssag,1
0.0,1,other,0,chescwalsh,1
1.0,0,0,0,jackypang_,0
0.0,1,blue,0,carocracked,1
1.0,0,0,1,xox_JoBros_xox,0
0.0,0,blue,0,rhntwr3,0
1.0,1,0,0,amysteron,0
0.0,1,blue,1,_JunesFinest1,1
1.0,0,0,0,jessie_elton,1
0.0,1,other,1,JulianaRdz,1
0.0,0,other,1,grunthumb,1
1.0,0,blue,0,andyfitzpaddy,0
0.0,1,blue,1,lindamo12895437,1
1.0,1,blue,0,molly_deyes_xx,1
1.0,1,0,1,BreezyBellaB,1
1.0,0,blue,1,benswasey,0
0.0,1,other,1,ajxjones,1
1.0,0,0,1,VillainNickDark,0
0.0,0,blue,0,momo_1661,0
1.0,0,other,1,ColumbusGaBoi1,0
1.0,1,other,1,afrosypaella,1
1.0,0,0,1,JorDanyS147,0
1.0,1,0,0,kctopoftheworld,0
1.0,1,other,1,corduroy,0
1.0,0,other,1,partofyourw0rld,1
1.0,0,blue,0,JohnMcFandom,0
0.0,1,0,1,ChristopherPhe6,0
0.0,1,other,1,griffgawd,0
1.0,0,0,0,passoj_,0
0.0,1,other,1,titanic_girl,1
0.0,0,blue,0,LoveeeBnai,1
0.0,1,0,1,bnjesseIacey,1
0.0,1,0,1,RecognizeLK_,0
0.0,1,0,0,amylove919,1
0.0,0,blue,1,firstlady10000,1
0.0,0,blue,0,swanweezel,0
1.0,0,0,0,C3ASARE,0
0.0,0,blue,0,lodretti,0
0.0,0,blue,0,JimmyRowe1994,0
1.0,1,other,1,deeninetysix,0
0.0,1,blue,0,G_Dicristofano,1
1.0,1,blue,0,Aewallace8,1
0.0,1,other,1,wannabehxc,1
1.0,1,other,1,_Peter_1980,0
1.0,1,0,1,ih8yh,0
0.0,0,blue,0,paulellis1343,0
1.0,0,other,0,MiaFleur_home,1
0.0,1,blue,1,dwhravens,0
1.0,1,other,0,raghibcarlos,1
0.0,0,0,0,lulyvilche,1
0.0,1,0,1,howulls,0
0.0,1,other,1,_papiluke,0
1.0,1,other,1,Space_Boy_Ben,0
1.0,1,other,1,melferburque,0
0.0,0,0,0,_SomethinHot,1
0.0,1,0,1,BrnaRiggins,1
1.0,1,other,1,ianbagg,0
1.0,1,blue,1,MzChas2Badd,1
1.0,0,blue,0,conordonaghey05,0
1.0,1,other,0,RickJAlexander,0
0.0,0,other,0,VegMilitaryWife,1
1.0,1,other,1,JoAnnReinhold,1
1.0,0,0,1,McHarryboyy,0
0.0,0,blue,0,2675a24c0441400,0
1.0,1,other,1,Matt_Ros,0
1.0,1,other,0,JadeAtzert,1
1.0,0,blue,0,readingRachel25,0
1.0,0,other,0,RamoWolf96,0
0.0,0,blue,0,DUKEYEAH,0
0.0,0,blue,1,FKittlerbot,0
0.0,1,0,1,sebftdauzat,1
0.0,1,other,1,diakadijah,1
1.0,0,0,0,stefaracena,0
0.0,0,blue,0,itzmichka,1
1.0,1,blue,1,Toocool_riah,1
1.0,1,0,0,DaniSabbath,0
1.0,0,other,1,pittso,0
0.0,1,0,1,ILICT,1
1.0,1,blue,1,ChrisRifer,0
0.0,0,blue,0,iconicrosewz,0
1.0,0,blue,0,glenweyl,0
1.0,1,other,1,madisonIynn,1
1.0,1,blue,1,treasuremommy,1
0.0,1,0,1,tamarabm07,1
1.0,1,blue,0,LifesNiceDrinks,0
1.0,1,other,1,mrwayneg,0
0.0,0,other,0,_honeyblood,1
1.0,1,other,1,keeleelouise_x,1
1.0,0,0,1,faithclubdotnet,0
0.0,0,other,1,_KweenK_,1
1.0,1,blue,0,Mlj845,1
0.0,1,blue,1,brendenziomek,0
0.0,1,0,1,itsmesavy,1
1.0,1,blue,1,autobot80,0
1.0,1,other,1,Kieran_Pepper98,0
0.0,1,other,0,sarahann_03,1
1.0,1,other,1,AdrianPetz,0
0.0,0,other,0,MuhammadAfzal01,0
1.0,0,other,1,DougLesmerises,0
0.0,1,other,1,shiratorizawas,1
1.0,1,0,1,NatePfromGV,0
0.0,1,other,1,flozey,1
0.0,0,blue,0,bea_adler,1
1.0,1,other,1,will_sparling,0
0.0,0,other,1,GirlThatsRickey,0
0.0,1,other,0,BitchCupkake,1
1.0,1,other,1,Kelsey_Nolan_,1
1.0,1,0,0,iflyatnight,1
0.0,0,blue,0,Hamfosi44,0
0.0,1,other,0,Zauberschloss,1
1.0,0,0,1,Jmenu1,1
1.0,0,other,0,sam_towne,0
1.0,1,other,1,LucasJamesClark,0
0.0,0,other,1,drugsofstyles_,1
1.0,0,blue,0,EllulKayley,0
1.0,0,other,0,Drew_H_Shaw,1
1.0,0,other,0,purpleidea,0
1.0,1,other,1,irenemica,1
1.0,0,other,0,KimiMarinYoga,1
1.0,1,0,1,MangaEcstasy,0
0.0,0,blue,0,KellyZwetzig,1
0.0,0,blue,0,ice_styl3ee,0
1.0,1,blue,1,Ryan_Davis17,0
0.0,0,0,0,martokita1,1
1.0,0,other,0,TheKiaraAna,1
1.0,1,other,1,TheGuyInTheAvi,0
1.0,1,blue,0,ninarosenwald,1
0.0,1,0,1,Teronshae,1
0.0,0,blue,0,roseaAdz,1
0.0,0,blue,1,sulthinar,0
0.0,1,blue,1,cokeoffclit,1
1.0,0,blue,0,jamesamurray,0
0.0,1,blue,0,jessicabills20,0
0.0,0,other,1,The_Dapper_1,0
1.0,1,other,1,drwsftbeer,1
0.0,1,other,1,djbrucki,0
0.0,0,blue,0,mannaaaaas,0
0.0,0,other,1,YUNGCAL_HS,0
0.0,0,other,0,Chota_Qureshi,0
1.0,0,0,0,nharry4,1
0.0,1,other,1,kyledriver,0
1.0,0,blue,0,Tronnor45ever,0
1.0,1,0,1,phillybosslady,1
0.0,0,blue,0,Naarad2,1
1.0,1,other,0,bellaboobos11,1
1.0,1,other,0,Peaky76,0
0.0,1,blue,0,alyssarosettaa,1
1.0,1,0,0,johlag,0
0.0,0,blue,1,tracksuperfan,0
1.0,1,other,1,TehyaCheyenne,1
1.0,1,0,0,SLMckenzieee,1
0.0,0,other,1,BGBapril,1
1.0,0,0,0,SaaraCpst,1
0.0,0,blue,0,LaurenSmithson4,1
0.0,0,0,0,Beboo_18,1
1.0,1,other,1,Salmat_O,1
0.0,0,other,0,stryker73,0
1.0,1,blue,0,Bethhwongggg,1
1.0,1,blue,1,MPCLoK,0
1.0,1,other,0,tashaste,1
0.0,0,blue,1,life_withtae,1
0.0,0,0,0,pooCci,1
0.0,0,blue,1,MARYLOUWhitlock,1
1.0,0,blue,1,zandzee,1
1.0,0,other,0,GabbyMarchand,1
0.0,1,other,1,xmariiamm,1
1.0,0,blue,0,siderisxxxspicy,1
1.0,0,blue,1,Its_Kita_Duhhh,1
0.0,1,blue,0,FionaHopeAitken,1
1.0,0,other,1,bobinvienne,0
0.0,1,0,0,lexblaise,0
1.0,1,other,1,brianstokes92,0
0.0,1,other,1,Kim_Baakop3,1
0.0,1,other,1,mcslayhey,1
1.0,0,other,1,SantiZalazar19,0
1.0,1,other,1,eoin_jennings,0
1.0,1,0,1,troyardtxt,1
0.0,1,other,1,Alice5Sauce,1
0.0,0,blue,0,noncyntz,0
0.0,0,other,0,PoloPadge,0
1.0,0,other,1,gemstars,1
0.0,0,blue,0,Alecucchi_,1
0.0,0,blue,0,MissStyleable,1
1.0,0,other,0,tomangell,0
0.0,0,other,0,Coltonjones14,0
1.0,0,0,1,ParanoidLovatic,1
0.0,0,other,1,DustinWardd,0
0.0,0,blue,0,LOWKEYTHAGOD,0
1.0,1,blue,1,CUMHEMMlNGS,0
1.0,0,other,0,PertinaxHellcat,1
0.0,0,other,0,LexNeugz,1
0.0,0,other,0,LLeoTheLion,1
1.0,1,0,1,assholemomsenfy,0
1.0,0,blue,0,jking962002,0
1.0,1,0,1,garretw5,0
1.0,1,blue,0,StefiIlie,1
0.0,1,0,1,canfieldjill_,1
1.0,1,0,0,Slyfiv,1
0.0,1,other,1,Kylebadboyy,0
1.0,0,other,0,Rejuvinateshop,1
1.0,0,blue,0,janehissey,1
1.0,1,0,0,LynnMcArthur7,1
0.0,0,blue,0,jacksturgessko,0
1.0,1,other,0,Roadidendren,1
1.0,1,other,1,DevinMitchell,0
0.0,1,other,1,Taylor_Leahh,1
0.0,0,0,0,ie_crazy,1
1.0,1,0,1,Hoochador,0
0.0,0,blue,0,kattelizabethhh,1
1.0,0,other,0,thia_sagh,1
1.0,1,other,0,AndreaBerthot,1
1.0,0,blue,0,dexters1989,0
0.0,1,other,1,JessiSee,1
0.0,1,blue,1,LauraDaveyx,1
0.0,0,blue,0,raeepaz,1
1.0,1,other,0,Mai88tan,1
1.0,1,blue,1,81TakTsukada18,0
1.0,0,other,0,ljr_x,1
0.0,0,0,0,LinusRII,0
1.0,1,0,0,MaeveBaker,1
0.0,0,blue,1,ruthHotReviewTV,1
1.0,1,blue,0,BrandonCyrus4,0
0.0,0,other,1,alexablackchan,1
0.0,1,other,1,__kiraalovee,1
0.0,0,other,0,michellerhicks,1
0.0,0,other,0,a_victoria2,1
1.0,1,other,0,pvalente,0
1.0,0,other,0,jodiewen,1
1.0,1,other,1,jay_christley,0
0.0,1,0,0,ShannonCEFH,1
0.0,0,other,1,ibVillain,0
1.0,1,other,1,TheCircus__,1
1.0,1,other,0,ShakCohenMusic,0
1.0,1,other,1,KatieWiederman,1
1.0,0,blue,0,TrudieBetts,1
1.0,1,blue,0,kimmysue_12,1
1.0,1,blue,0,leeholm92680690,0
1.0,1,0,1,Reject5SOSxx,0
0.0,1,blue,1,vechronicaa,1
1.0,0,other,0,heyitsbrandyyy,0
0.0,1,0,1,brandonpark96,0
1.0,0,other,1,littlelureb,1
1.0,0,blue,1,clarasbrotherDW,0
0.0,1,blue,1,chikabess1,1
1.0,0,blue,0,LadyFeline1,1
1.0,1,other,0,JackLexOhh,0
1.0,0,other,1,MoreThanWerds,0
0.0,1,0,1,CHAMPANGEPAPl,1
0.0,1,0,1,sethreineke,0
0.0,1,other,1,__Noeliaa,1
1.0,0,other,0,lindascannell,1
0.0,0,blue,0,CurvceousCharm,0
1.0,0,other,0,naaradanusha,1
1.0,1,other,1,kier_kee,1
0.0,0,0,0,atij0hn,0
0.0,0,blue,0,GosMain1,0
1.0,1,0,0,94TAMMIE69MCFAR,1
1.0,0,blue,0,annaandreamm,1
1.0,0,other,1,DrewMTips,0
0.0,0,blue,0,Rw81White,0
1.0,1,blue,0,ChadChadsurfing,0
0.0,0,blue,0,ahmedch332,0
0.0,1,other,1,RichHomieeAnaa,1
1.0,0,0,0,EmmaMoonlight,1
1.0,1,other,1,ShadFloss,0
1.0,1,blue,1,LexingtonDrive_,1
0.0,0,blue,0,GorJuss_is_Muah,1
0.0,0,other,0,skyehopkinsx,1
0.0,0,blue,0,kinkyspaceships,1
1.0,0,0,1,RJGoods,0
0.0,0,blue,0,Alex_Timmins101,0
0.0,0,blue,0,Kaveman009,0
0.0,1,blue,0,NoahTomlison,0
0.0,1,0,1,bieberdancex,0
1.0,0,other,1,MadameClinton,1
0.0,0,0,0,AntoniaLG1,1
0.0,1,blue,1,Meridalizbeth30,1
1.0,1,other,1,PlanetDr,1
1.0,0,0,0,DeiUmbraProject,0
0.0,1,0,1,RAGINGOAKLEY,0
1.0,1,other,1,loribegins,1
1.0,0,other,1,JustEveryLittle,1
0.0,0,blue,0,54MARIONDelaney,1
0.0,0,blue,1,Adam_Skolnick,0
0.0,1,other,1,dyedguitars,0
0.0,0,blue,0,MsMoney_26,1
0.0,0,0,1,Are0h,0
0.0,1,other,1,ddaddarios,1
0.0,0,0,0,IvanaStojkovi15,1
1.0,0,0,0,elywixxx,1
1.0,0,other,0,nickmellor35,0
0.0,0,blue,0,emilayy1,1
1.0,1,0,1,ThunkinOutloud,1
0.0,1,other,1,94heskind,0
0.0,0,blue,0,DarkskinCrisp,0
0.0,1,blue,0,bugkiller7803,0
1.0,0,blue,0,PissingOnKarma,0
1.0,0,other,0,NehaAnum,1
0.0,0,other,0,BreeOlco,0
1.0,1,blue,1,humblecute,0
0.0,0,0,1,Twitch_Life,0
1.0,0,blue,0,BJackson_97,0
1.0,0,blue,0,damnitdeuce,0
1.0,0,blue,1,akubicki,0
1.0,1,other,1,squoctobird,1
1.0,1,other,1,1chae,1
1.0,0,blue,0,lucyjanebrown47,1
1.0,1,blue,1,josephdcassidy,0
0.0,0,other,1,LukeThomas89,0
1.0,1,other,0,Bradfordcentral,0
1.0,1,0,1,princesspleats,1
0.0,1,other,1,CarolineBace,1
1.0,1,other,1,TuLupus,1
1.0,0,other,0,Igor2tall,0
1.0,0,other,0,promisingagent,1
1.0,1,other,1,PizzaEUW,0
0.0,1,other,1,ynelson_31,1
0.0,0,blue,0,TebogoRTM,0
1.0,1,other,1,smariv_,1
1.0,1,other,0,savarnakrkovska,1
0.0,0,blue,1,bwreedbgr,0
0.0,1,blue,1,4cSamanthaMumba,1
0.0,1,0,0,whippedcreamer,0
1.0,0,other,0,ColtCabanaBOOM,0
1.0,0,blue,0,TheBowTieSpeaks,0
0.0,1,other,1,Unrestricted_lx,1
0.0,0,blue,0,SexualGuro,1
0.0,1,blue,1,malumlive,1
0.0,0,blue,0,1D__Sheila,1
1.0,1,blue,0,mac92599,0
0.0,1,other,1,Raygun_Regan,1
1.0,1,other,1,Green_MaskHero,0
1.0,1,0,0,ColdRansom,0
0.0,1,blue,1,Wirth66Wirth,1
1.0,1,0,1,YasminHartley74,0
0.0,0,blue,0,ShadowAshley,1
1.0,0,other,0,ToddGJoseph,0
1.0,0,blue,1,PeterBingle,0
1.0,0,blue,0,GAEMS_Dean,0
0.0,1,other,0,_shai_b,1
1.0,1,other,1,GeorgieThunder,0
1.0,1,other,1,FromTheWastes,0
1.0,0,0,1,19ALAN57,0
1.0,1,other,0,JMReflex,1
0.0,1,blue,0,5sosfam4life_,1
0.0,0,blue,0,HannahLutman,1
0.0,0,blue,0,eddycervantes_,0
0.0,1,blue,1,lordeszarry,1
1.0,0,other,0,DrShamieDas,0
1.0,1,0,0,CanadaLovesLB,0
1.0,1,blue,0,___LYLA1825,1
1.0,0,0,1,BitchCallMeStar,0
0.0,1,0,0,dreamingdeyess,1
0.0,1,other,1,bigronni3,0
1.0,1,other,0,bookmarklit,1
0.0,1,other,1,helenarochex,1
1.0,0,blue,0,_izabela__,1
1.0,0,blue,0,TheRealTwanno,0
1.0,0,0,0,Raniolo4Justice,0
1.0,1,blue,1,tobylindsay,0
1.0,1,other,1,petefrasermusic,0
0.0,1,blue,0,GrapeIceCreame,0
1.0,1,other,1,RosesAreBIack,0
0.0,1,blue,0,jessrs12,1
0.0,1,other,1,lxurenydg,1
